Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,345.500000,346.350006,342.549988,343.799988,340.654877,10347594
2019-06-17,343.750000,343.750000,336.950012,337.850006,334.759338,13779496
2019-06-18,335.500000,344.000000,333.799988,340.049988,336.939178,21957480
2019-06-19,343.100006,345.200012,335.500000,338.850006,335.750183,16416903
2019-06-20,341.000000,346.250000,335.600006,345.149994,341.992554,20626861
2019-06-21,344.799988,350.700012,343.149994,349.399994,346.203674,24749090
2019-06-24,350.000000,354.750000,349.649994,353.200012,349.968903,17919504
2019-06-25,352.700012,357.000000,351.250000,356.549988,353.288239,15922634
2019-06-26,355.750000,359.000000,354.299988,358.149994,354.873627,15835579
2019-06-27,358.100006,363.000000,357.250000,362.149994,358.837036,29658120
2019-06-28,362.200012,365.000000,358.700012,361.250000,357.945251,22708464
2019-07-01,362.799988,363.000000,358.500000,361.549988,358.242493,12348793
2019-07-02,362.149994,365.000000,360.350006,364.500000,361.165527,14482172
2019-07-03,365.250000,366.700012,363.000000,366.149994,362.800446,12626285
2019-07-04,367.250000,370.899994,366.200012,367.399994,364.039001,19252646
2019-07-05,369.450012,373.600006,366.000000,370.649994,367.259277,30019347
2019-07-08,368.000000,368.450012,353.500000,355.299988,352.049683,27247892
2019-07-09,353.500000,360.000000,352.500000,359.500000,356.211273,16579914
2019-07-10,360.549988,361.500000,351.299988,354.200012,350.959778,18681819
2019-07-11,358.500000,364.000000,357.000000,363.200012,359.877441,20048321
2019-07-12,363.000000,366.549988,361.500000,363.600006,360.273773,14661748
2019-07-15,364.100006,365.000000,357.600006,360.049988,356.756226,15665939
2019-07-16,358.500000,366.000000,357.649994,364.350006,361.016907,16251836
2019-07-17,364.049988,373.549988,363.049988,372.399994,368.993256,17545177
2019-07-18,371.950012,373.799988,362.549988,363.649994,360.323303,21691056
2019-07-19,365.100006,366.049988,355.149994,356.000000,352.743286,22213173
2019-07-22,356.000000,359.549988,348.700012,350.850006,347.640411,19682038
2019-07-23,351.200012,353.000000,341.000000,342.200012,339.069550,27956145
2019-07-24,341.850006,344.700012,336.250000,339.600006,336.493317,20823143
2019-07-25,341.700012,343.200012,337.399994,341.299988,338.177765,19857643
2019-07-26,340.799988,346.149994,340.500000,342.600006,339.465881,16139052
2019-07-29,343.950012,346.549988,336.799988,343.799988,340.654877,17060483
2019-07-30,344.399994,346.700012,325.850006,327.549988,324.553528,24437235
2019-07-31,325.100006,333.200012,323.899994,332.200012,329.161041,22741445
2019-08-01,330.799988,331.500000,311.350006,317.149994,314.248688,40853304
2019-08-02,315.549988,322.250000,307.049988,308.450012,305.628296,64472348
2019-08-05,298.450012,302.850006,291.700012,300.250000,297.503296,48815899
2019-08-06,298.799988,304.250000,297.250000,301.399994,298.642761,30442970
2019-08-07,302.399994,302.450012,288.799988,289.899994,287.247986,30820114
2019-08-08,290.000000,295.500000,285.600006,294.350006,291.657288,32929233
2019-08-09,296.299988,298.000000,290.049988,291.350006,288.684723,23377581
2019-08-13,290.899994,291.549988,282.500000,283.350006,280.757904,24231272
2019-08-14,285.049988,291.250000,284.500000,289.750000,287.099335,18523649
2019-08-16,287.950012,292.799988,284.299988,290.899994,288.238831,20047399
2019-08-19,292.000000,292.399994,286.000000,286.850006,284.225891,19831459
2019-08-20,287.299988,287.399994,280.649994,283.700012,281.104706,23204417
2019-08-21,285.500000,285.600006,276.299988,277.399994,274.862335,28226325
2019-08-22,278.299988,278.299988,267.299988,268.549988,266.093262,27728925
2019-08-23,267.100006,275.250000,262.700012,271.100006,268.619965,35212444
2019-08-26,288.000000,288.000000,270.000000,280.200012,277.636719,64066440
2019-08-27,284.000000,288.000000,282.600006,285.700012,283.086426,45164811
2019-08-28,286.649994,286.649994,282.200012,284.899994,282.293701,18979998
2019-08-29,283.200012,284.299988,273.299988,274.500000,271.988861,27083514
